#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-MAC>
620018123, 0.0, 7.22, 1.561, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620018625, 0.0, 7.337, 1.461, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620019145, 0.0, 7.337, 1.396, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620019652, 0.0, 7.298, 1.482, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620020165, 0.0, 7.22, 1.49, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620020678, 0.0, 7.181, 1.466, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620021185, 0.0, 7.259, 1.485, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620021701, 0.0, 7.181, 1.54, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620022211, 0.0, 7.22, 1.52, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620022721, 0.0, 7.22, 1.49, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620023236, 0.0, 7.259, 1.422, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620023740, 0.0, 7.298, 1.466, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620024254, 0.0, 7.259, 1.545, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620024767, 0.0, 7.298, 1.495, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620025280, 0.0, 7.142, 1.557, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620025789, 0.0, 7.259, 1.487, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620026294, 0.0, 7.181, 1.538, 7, 8, -74, 2, cc:f4:11:4b:fb:1b
620026811, 0.0, 7.22, 1.389, 7, 8, -74, 2, cc:f4:11:4b:fb:1b
620027321, 0.0, 7.22, 1.521, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620027831, 0.0, 7.103, 1.548, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620028337, 0.0, 7.259, 1.514, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620028847, 0.0, 7.181, 1.557, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620029352, 0.0, 7.181, 1.511, 7, 8, -74, 2, cc:f4:11:4b:fb:1b
620029874, 0.0, 7.22, 1.505, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620030388, 0.0, 7.22, 1.489, 7, 8, -74, 2, cc:f4:11:4b:fb:1b
620030900, 0.0, 7.259, 1.472, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620031407, 0.0, 7.22, 1.52, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620031921, 0.0, 7.142, 1.56, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620032436, 0.0, 6.985, 1.563, 7, 8, -74, 2, cc:f4:11:4b:fb:1b
620032949, 0.0, 6.946, 1.647, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620033457, 0.0, 7.22, 1.489, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620033967, 0.0, 7.22, 1.49, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620034481, 0.0, 7.063, 1.627, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620034992, 0.0, 7.102, 0.961, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620035504, 0.0, 7.142, 1.302, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620036014, 0.0, 7.102, 1.534, 7, 8, -74, 2, cc:f4:11:4b:fb:1b
620036522, 0.0, 7.181, 1.495, 7, 8, -74, 2, cc:f4:11:4b:fb:1b
620037040, 0.0, 7.102, 1.533, 7, 8, -74, 2, cc:f4:11:4b:fb:1b
620037551, 0.0, 7.22, 1.564, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620038063, 0.0, 7.181, 1.446, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620038576, 0.0, 7.181, 1.582, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620039078, 0.0, 7.22, 1.511, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620039594, 0.0, 7.298, 1.467, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620040102, 0.0, 7.142, 1.486, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620040613, 0.0, 7.181, 1.509, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620041122, 0.0, 7.103, 1.615, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620041626, 0.0, 7.22, 1.563, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620042137, 0.0, 7.181, 1.553, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620042648, 0.0, 7.181, 1.525, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620043159, 0.0, 7.181, 1.582, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620043657, 0.0, 7.22, 1.549, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620044170, 0.0, 7.22, 1.513, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620044683, 0.0, 7.298, 1.469, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620045192, 0.0, 7.22, 1.374, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620045703, 0.0, 7.22, 1.485, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620046217, 0.0, 7.22, 1.562, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620046727, 0.0, 7.22, 1.532, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620047240, 0.0, 7.22, 1.542, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620047743, 0.0, 7.181, 1.582, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620048252, 0.0, 7.102, 1.539, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620048763, 0.0, 7.142, 1.6, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620049269, 0.0, 7.337, 1.478, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620049778, 0.0, 7.22, 1.506, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620050293, 0.0, 7.102, 1.533, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620050802, 0.0, 7.142, 1.546, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620051336, 0.0, 7.259, 1.5, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620051847, 0.0, 7.181, 1.488, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620052360, 0.0, 7.103, 1.401, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620052863, 0.0, 7.181, 1.518, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620053373, 0.0, 7.142, 1.132, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620053883, 0.0, 7.337, 1.079, 7, 8, -72, 2, cc:f4:11:4b:fb:1b
620054389, 0.0, 7.102, 1.65, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620054903, 0.0, 7.259, 1.451, 7, 8, -72, 2, cc:f4:11:4b:fb:1b
620055412, 0.0, 7.063, 1.49, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620055924, 0.0, 7.142, 1.515, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620056433, 0.0, 7.063, 1.598, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620056945, 0.0, 7.181, 1.525, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620057456, 0.0, 7.22, 1.492, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620057964, 0.0, 7.063, 1.54, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620058476, 0.0, 6.985, 1.6, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620058987, 0.0, 7.142, 1.558, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620059498, 0.0, 7.142, 1.528, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620060006, 0.0, 7.22, 1.518, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620060516, 0.0, 7.142, 1.501, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
620061027, 0.0, 7.22, 1.491, 7, 8, -73, 2, cc:f4:11:4b:fb:1b
