#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-MAC>
620022721, 0.0, 1.599, 1.289, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620023236, 0.0, 1.755, 1.233, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620023740, 0.0, 1.599, 1.288, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620024254, 0.0, 1.794, 1.196, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620024767, 0.0, 1.364, 1.37, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620025280, 0.0, 1.755, 1.228, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620025789, 0.0, 1.56, 1.321, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620026294, 0.0, 1.755, 1.225, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620026811, 0.0, 1.755, 1.207, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620027321, 0.0, 1.755, 1.232, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620027832, 0.0, 1.794, 1.204, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620028337, 0.0, 1.833, 1.165, 7, 8, -59, 0, b0:e4:d5:1a:85:5d
620028847, 0.0, 1.794, 1.186, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620029352, 0.0, 1.833, 1.118, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620029874, 0.0, 1.677, 1.241, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620030388, 0.0, 1.638, 1.335, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620030900, 0.0, 1.638, 1.257, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620031407, 0.0, 1.677, 1.228, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620031922, 0.0, 1.677, 1.231, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620032436, 0.0, 1.716, 1.338, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620032949, 0.0, 1.755, 1.215, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620033457, 0.0, 1.599, 1.3, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620033967, 0.0, 1.794, 1.259, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620034481, 0.0, 1.638, 1.281, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620034992, 0.0, 1.794, 1.253, 7, 8, -61, 0, b0:e4:d5:1a:85:5d
620035504, 0.0, 1.638, 1.269, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620036015, 0.0, 1.755, 1.161, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620036523, 0.0, 1.716, 1.218, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620037040, 0.0, 1.911, 1.167, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620037552, 0.0, 1.677, 1.303, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620038063, 0.0, 1.677, 1.236, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620038577, 0.0, 1.755, 1.284, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620039078, 0.0, 1.872, 1.219, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620039594, 0.0, 1.794, 1.221, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620040102, 0.0, 1.911, 1.221, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620040613, 0.0, 1.599, 1.276, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620041122, 0.0, 1.833, 1.231, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620041626, 0.0, 1.794, 1.201, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620042137, 0.0, 1.833, 1.227, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620042648, 0.0, 1.833, 1.237, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620043159, 0.0, 1.638, 1.3, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620043657, 0.0, 1.638, 1.3, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620044170, 0.0, 1.638, 1.268, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620044683, 0.0, 1.716, 1.283, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620045193, 0.0, 1.872, 1.224, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620045704, 0.0, 1.794, 1.201, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620046217, 0.0, 1.833, 1.237, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620046728, 0.0, 1.677, 1.303, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620047240, 0.0, 1.716, 1.3, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620047743, 0.0, 1.833, 1.258, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620048252, 0.0, 1.755, 1.193, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620048763, 0.0, 1.794, 1.208, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620049269, 0.0, 1.872, 1.174, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620049778, 0.0, 1.794, 1.181, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620050293, 0.0, 1.872, 1.188, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620050802, 0.0, 1.794, 1.287, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620051336, 0.0, 1.677, 1.278, 7, 8, -61, 0, b0:e4:d5:1a:85:5d
620051847, 0.0, 1.794, 1.213, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620052360, 0.0, 1.716, 1.213, 7, 8, -59, 0, b0:e4:d5:1a:85:5d
620052863, 0.0, 1.716, 1.224, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620053373, 0.0, 1.755, 1.269, 7, 8, -59, 0, b0:e4:d5:1a:85:5d
620053883, 0.0, 1.677, 1.23, 7, 8, -59, 0, b0:e4:d5:1a:85:5d
620054389, 0.0, 1.794, 1.236, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620054903, 0.0, 1.794, 1.26, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620055413, 0.0, 1.677, 1.217, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620055924, 0.0, 1.833, 1.249, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620056433, 0.0, 1.677, 1.289, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620056945, 0.0, 1.755, 1.199, 7, 8, -59, 0, b0:e4:d5:1a:85:5d
620057456, 0.0, 1.833, 1.239, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620057964, 0.0, 1.755, 1.205, 7, 8, -59, 0, b0:e4:d5:1a:85:5d
620058476, 0.0, 1.872, 1.142, 7, 8, -59, 0, b0:e4:d5:1a:85:5d
620058987, 0.0, 1.833, 1.202, 7, 8, -59, 0, b0:e4:d5:1a:85:5d
620059499, 0.0, 1.872, 1.201, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620060007, 0.0, 1.833, 1.243, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620060516, 0.0, 1.794, 1.228, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
620061027, 0.0, 1.755, 1.241, 7, 8, -60, 0, b0:e4:d5:1a:85:5d
