#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-MAC>
621411830, 0.0, 7.962, 0.224, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621412342, 0.0, 7.923, 0.235, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621412845, 0.0, 7.962, 0.197, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621413362, 0.0, 7.845, 0.262, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621413865, 0.0, 7.923, 0.225, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621414381, 0.0, 8.001, 0.197, 7, 8, -70, 2, cc:f4:11:4b:fb:1b
621414892, 0.0, 7.962, 0.252, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621415401, 0.0, 7.884, 0.26, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621415909, 0.0, 7.923, 0.202, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621416407, 0.0, 7.962, 0.217, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621416930, 0.0, 7.923, 0.259, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621417445, 0.0, 7.962, 0.156, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621417951, 0.0, 7.962, 0.17, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621418458, 0.0, 7.962, 0.21, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621418969, 0.0, 8.079, 0.09, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621419484, 0.0, 8.001, 0.18, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621419994, 0.0, 7.962, 0.198, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621420506, 0.0, 8.04, 0.203, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621421015, 0.0, 7.962, 0.216, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621421521, 0.0, 8.001, 0.234, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621422023, 0.0, 8.001, 0.216, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621422543, 0.0, 7.962, 0.177, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621423054, 0.0, 7.962, 0.189, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621423567, 0.0, 8.04, 0.107, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621424078, 0.0, 8.118, 0.096, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621424591, 0.0, 7.845, 0.226, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621425092, 0.0, 7.884, 0.251, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621425605, 0.0, 7.923, 0.189, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621426114, 0.0, 8.04, 0.197, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621426617, 0.0, 7.962, 0.181, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621427132, 0.0, 7.962, 0.228, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621427641, 0.0, 8.001, 0.158, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621428146, 0.0, 7.962, 0.189, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621428659, 0.0, 8.001, 0.143, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621429165, 0.0, 7.913, 0.206, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621429680, 0.0, 7.923, 0.226, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621430188, 0.0, 7.884, 0.266, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621430699, 0.0, 7.923, 0.175, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621431207, 0.0, 7.962, 0.229, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621431713, 0.0, 7.923, 0.196, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621432227, 0.0, 8.04, 0.153, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621432740, 0.0, 7.845, 0.246, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621433249, 0.0, 7.962, 0.177, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621433759, 0.0, 8.001, 0.211, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621434262, 0.0, 7.923, 0.187, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621434776, 0.0, 8.04, 0.141, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621435284, 0.0, 7.923, 0.199, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621435794, 0.0, 8.001, 0.176, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621436302, 0.0, 7.923, 0.181, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621436805, 0.0, 8.04, 0.131, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621437320, 0.0, 7.962, 0.19, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621437830, 0.0, 8.04, 0.151, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621438341, 0.0, 7.923, 0.242, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621438850, 0.0, 7.884, 0.251, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621439354, 0.0, 8.001, 0.167, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621439869, 0.0, 8.001, 0.165, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621440381, 0.0, 7.962, 0.208, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621440886, 0.0, 7.884, 0.266, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621441399, 0.0, 8.001, 0.145, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621441907, 0.0, 8.04, 0.166, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621442423, 0.0, 8.001, 0.219, 7, 8, -70, 2, cc:f4:11:4b:fb:1b
621442933, 0.0, 7.962, 0.197, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621443446, 0.0, 7.923, 0.235, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621443956, 0.0, 7.923, 0.202, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621444467, 0.0, 7.962, 0.207, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621444977, 0.0, 8.001, 0.196, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621445489, 0.0, 8.079, 0.107, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621445999, 0.0, 8.001, 0.231, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621446511, 0.0, 7.962, 0.177, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621447023, 0.0, 7.962, 0.172, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621447536, 0.0, 8.001, 0.19, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621448046, 0.0, 8.001, 0.152, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621448557, 0.0, 7.923, 0.209, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621449065, 0.0, 7.884, 0.246, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621449576, 0.0, 8.001, 0.168, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621450088, 0.0, 7.923, 0.237, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621450600, 0.0, 7.923, 0.211, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621451112, 0.0, 8.001, 0.19, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621451624, 0.0, 7.962, 0.198, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
621452135, 0.0, 7.962, 0.198, 7, 8, -71, 2, cc:f4:11:4b:fb:1b
